Author	Loc	Words count	Positive lemmas	Negative lemmas	Not positive lemmas	Positive occs	Negative occs	Not positive occs
12485200	Минск	254	0	0	1	0	0	1
157400174	Пермский край	254	0	1	0	0	1	0
203371617	Якутия	254	1	0	0	1	0	0
16885788	Россия	254	0	0	1	0	0	1
114692952	NA	254	0	0	1	0	0	1
136264961	NA	254	0	0	1	0	0	1
204597	NA	254	0	0	1	0	0	1
1226700	Якутия	254	0	1	0	0	1	0
156964824	Москва	254	0	1	0	0	1	0
17765491	Россия	254	0	0	1	0	0	1
117302186	NA	254	0	0	1	0	0	1
155455007	Кемеровская область	254	0	1	0	0	1	0
94171430	NA	254	0	0	1	0	0	1
232017308	NA	254	0	0	1	0	0	1
8323026	Харьковская область	254	0	1	0	0	1	0
248130075	Ульяновская область	254	0	1	0	0	1	0
162049	Москва	254	0	1	0	0	1	0
139265544	Омская область	254	0	1	0	0	1	0
100992060	Россия	254	0	0	1	0	0	1
222808818	Ханты-Мансийский АО	254	0	1	0	0	1	0
94846875	NA	254	0	0	1	0	0	1
162580279	Донецкая область	254	1	0	0	1	0	0
154244582	Киев	254	0	1	0	0	1	0
110383377	Россия	254	0	0	1	0	0	1
27451111	Киев	254	1	0	0	1	0	0
231354223	NA	254	0	0	1	0	0	1
202061686	Гомельская область	254	0	1	0	0	1	0
47400619	NA	254	0	0	1	0	0	1
14899343	Киев	254	1	0	0	1	0	0
179370171	Саратовская область	254	0	1	0	0	1	0
72125327	Москва	254	0	1	0	0	1	0
21281012	Москва	254	1	0	0	1	0	0
237082365	Россия	254	0	0	1	0	0	1
116904099	NA	254	0	0	1	0	0	1
7515644	NA	254	0	0	1	0	0	1
226523443	Пермский край	253	1	0	0	1	0	0
12195228	Россия	253	0	0	1	0	0	1
228255262	Киев	253	0	1	0	0	1	0
22389318	NA	253	0	0	1	0	0	1
170376538	Мурманская область	253	0	1	0	0	1	0
200889929	Кировская область	253	0	1	0	0	1	0
29803234	Белгородская область	253	0	1	0	0	1	0
250060494	NA	253	0	0	1	0	0	1
138428889	NA	253	0	0	1	0	0	1
716994	Москва	253	0	1	0	0	1	0
94360077	Ростовская область	253	0	1	0	0	1	0
10058706	Минск	253	0	0	1	0	0	1
157954806	NA	253	0	0	1	0	0	1
241701183	NA	253	0	0	1	0	0	1
244808556	Казахстан	253	0	1	0	0	1	0
161914002	Москва	253	0	1	0	0	1	0
207692294	Башкирия	253	1	0	0	1	0	0
1096963	Россия	253	0	0	1	0	0	1
57433260	Россия	253	0	0	1	0	0	1
138014264	Москва	253	0	1	0	0	1	0
118032254	NA	253	0	0	1	0	0	1
139790680	Краснодарский край	253	0	1	0	0	1	0
220617013	Россия	253	0	0	1	0	0	1
50084582	Новосибирская область	253	1	0	0	1	0	0
135873562	Приморский край	253	0	1	0	0	1	0
18600901	Иркутская область	253	0	1	0	0	2	0
25793173	NA	253	0	0	1	0	0	1
177482112	NA	253	0	0	1	0	0	1
25385855	NA	253	0	0	1	0	0	1
96026876	NA	253	0	0	1	0	0	1
136665815	NA	253	0	0	1	0	0	5
241329044	Россия	252	0	0	1	0	0	1
5626358	Москва	252	0	1	0	0	1	0
35071076	Украина	252	0	1	0	0	1	0
138701766	Одесская область	252	0	1	0	0	1	0
12939304	Омская область	252	0	1	0	0	1	0
18440122	Москва	252	0	1	0	0	2	0
157621027	NA	252	0	0	1	0	0	1
154016907	NA	252	0	0	1	0	0	2
7091179	Коми	252	0	1	0	0	1	0
5368788	NA	252	0	0	1	0	0	1
232854976	Киев	252	1	0	0	1	0	0
44838019	NA	252	0	0	1	0	0	1
349849	Россия	252	0	0	1	0	0	1
200633490	Казахстан	252	1	0	0	1	0	0
43075502	Тамбовская область	252	0	1	0	0	1	0
155032477	Киев	252	0	1	0	0	1	0
242821806	Россия	252	0	0	1	0	0	1
3523856	Ростовская область	252	0	1	0	0	1	0
187725238	NA	252	0	0	1	0	0	1
48434112	Вологодская область	252	1	0	0	1	0	0
967643	Москва	252	0	1	0	0	1	0
132476725	Тульская область	252	0	1	0	0	1	0
12169036	Тюменская область	252	1	0	0	1	0	0
66813139	NA	252	0	0	1	0	0	1
101891527	Россия	252	0	0	1	0	0	1
139278784	Курганская область	252	0	1	0	0	1	0
186401415	NA	252	0	0	1	0	0	1
118234550	Харьковская область	252	0	1	0	0	1	0
209753210	Московская область	252	0	1	0	0	1	0
134669885	NA	252	0	0	1	0	0	1
64458	NA	252	0	0	1	0	0	1
383994	NA	252	0	0	1	0	0	1
3930940	Мурманская область	252	0	1	0	0	1	0
168892542	Москва	252	0	1	0	0	1	0
174706792	Россия	252	0	0	1	0	0	1
7429351	NA	252	0	0	1	0	0	1
240415772	Португалия	252	0	0	1	0	0	1
157692663	Москва	252	0	1	0	0	1	0
179001626	NA	251	0	0	1	0	0	1
3719609	Липецкая область	251	0	1	0	0	1	0
72593072	Архангельская область	251	0	1	0	0	1	0
31623654	Россия	251	0	0	1	0	0	1
247047700	NA	251	0	0	1	0	0	1
157022175	Киев	251	1	0	0	1	0	0
2561003	Москва	251	0	1	0	0	1	0
2798668	Россия	251	0	0	1	0	0	1
216225772	Казахстан	251	1	0	0	1	0	0
172815623	Казахстан	251	0	1	0	0	1	0
54792923	Новосибирская область	251	1	0	0	1	0	0
246037617	Кемеровская область	251	0	1	0	0	1	0
140692491	NA	251	0	0	1	0	0	1
22578273	NA	251	0	0	1	0	0	1
2967168	Пермский край	251	1	0	0	1	0	0
164313285	Пермский край	251	0	1	0	0	1	0
200935717	Россия	251	0	0	1	0	0	1
178859162	NA	251	0	0	1	0	0	1
156955777	NA	251	0	0	1	0	0	1
13518370	NA	251	0	0	1	0	0	1
95382259	NA	251	0	0	1	0	0	1
239799490	Красноярский край	251	0	1	0	0	1	0
159714118	Минск	251	0	0	1	0	0	1
164272276	Запорожская область	251	0	1	0	0	1	0
51957941	Россия	251	0	0	1	0	0	1
241011335	Россия	251	0	0	1	0	0	1
30468980	NA	251	0	0	1	0	0	1
246667252	NA	251	0	0	1	0	0	1
1220945	NA	251	0	0	1	0	0	1
225106606	Москва	251	0	1	0	0	1	0
70216478	Россия	251	0	0	1	0	0	1
158235664	Киевская область	251	0	1	0	0	1	0
168297852	Россия	251	0	0	1	0	0	1
140696004	Башкирия	251	1	0	0	1	0	0
132639278	NA	251	0	0	1	0	0	1
213752564	NA	251	0	0	1	0	0	1
192163922	Краснодарский край	251	0	1	0	0	1	0
139417731	Самарская область	251	0	1	0	0	1	0
148541783	Москва	251	0	1	0	0	1	0
112634906	Пермский край	251	0	1	0	0	1	0
209769870	NA	251	0	0	1	0	0	1
52919106	Харьковская область	251	0	1	0	0	1	0
133948597	Витебская область	251	0	1	0	0	2	0
237117268	NA	250	0	0	1	0	0	2
10182212	NA	250	0	0	1	0	0	1
154403380	Якутия	250	0	1	0	0	1	0
174701731	Киев	250	0	1	0	0	1	0
224500849	Башкирия	250	0	1	0	0	1	0
191347673	Москва	250	0	1	0	0	1	0
19725205	Самарская область	250	0	1	0	0	1	0
58359452	NA	250	0	0	1	0	0	1
241136122	NA	250	0	0	1	0	0	1
146321608	Свердловская область	250	0	1	0	0	1	0
216667263	NA	250	0	0	1	0	0	1
210756836	Башкирия	250	0	1	0	0	1	0
40291990	Днепропетровская область	250	0	1	0	0	1	0
139466328	Тамбовская область	250	0	1	0	0	1	0
45356720	Оренбургская область	250	1	0	0	1	0	0
174250495	Украина	250	0	1	0	0	1	0
31490750	Крым	250	1	0	0	1	0	0
175087778	Украина	250	0	1	0	0	1	0
720474	Россия	250	0	0	1	0	0	1
243767783	Гродненская область	250	0	1	0	0	1	0
24520903	Приморский край	250	0	1	0	0	1	0
43114442	NA	250	0	0	1	0	0	1
49420641	Киев	250	0	1	0	0	1	0
26942065	NA	250	0	0	1	0	0	1
125591451	Россия	250	0	0	1	0	0	1
4347385	Краснодарский край	250	0	1	0	0	1	0
429971	Россия	250	0	0	1	0	0	1
206813254	NA	250	0	0	1	0	0	1
182910783	Воронежская область	250	0	1	0	0	1	0
57699802	Харьковская область	250	0	1	0	0	1	0
124656517	NA	250	0	0	1	0	0	1
157010659	Киев	250	1	0	0	1	0	0
236278818	Россия	250	0	0	1	0	0	1
13450797	Украина	250	0	1	0	0	1	0
106377456	NA	250	0	0	1	0	0	1
9285886	Краснодарский край	250	0	1	0	0	1	0
201192522	Хмельницкая область	250	0	1	0	0	1	0
119768307	NA	250	0	0	1	0	0	1
111559052	Алтайский край	250	0	1	0	0	1	0
133457195	Россия	250	0	0	1	0	0	1
13619320	NA	250	0	0	1	0	0	1
104930925	Россия	249	0	0	1	0	0	1
91153989	NA	249	0	0	1	0	0	1
224875872	NA	249	0	0	1	0	0	1
23768207	Россия	249	0	0	1	0	0	1
138824468	NA	249	0	0	1	0	0	1
202449807	Хмельницкая область	249	1	0	0	2	0	0
89392871	Ханты-Мансийский АО	249	0	1	0	0	1	0
233761869	Псковская область	249	0	1	0	0	1	0
1049172	Москва	249	0	1	0	0	1	0
210246625	Казахстан	249	0	1	0	0	1	0
64722127	NA	249	0	0	1	0	0	1
9943172	Одесская область	249	1	0	0	1	0	0
186008172	Свердловская область	249	0	1	0	0	1	0
124803662	Винницкая область	249	0	1	0	0	1	0
194011562	Ивановская область	249	0	1	0	0	1	0
165586186	Тамбовская область	249	0	1	0	0	1	0
243724123	NA	249	0	0	1	0	0	1
14431231	NA	249	0	0	1	0	0	1
18937035	Москва	249	0	1	0	0	1	0
21673561	Пермский край	249	0	1	0	0	1	0
154908846	NA	249	0	0	1	0	0	1
158362187	Черкасская область	249	1	0	0	1	0	0
202072650	NA	249	0	0	1	0	0	1
251495835	Узбекистан	249	0	1	0	0	1	0
194186797	NA	249	0	0	1	0	0	1
78956580	Кемеровская область	249	1	0	0	1	0	0
17411862	NA	249	0	0	1	0	0	1
175759714	Россия	249	0	0	1	0	0	1
44662	NA	249	0	0	1	0	0	1
144758217	Пермский край	249	0	1	0	0	1	0
34754387	Россия	249	0	0	1	0	0	1
135710237	Саратовская область	249	0	1	0	0	1	0
191333175	Россия	249	0	0	1	0	0	1
189483326	NA	249	0	0	1	0	0	1
209268478	NA	249	0	0	1	0	0	1
235458089	Киев	249	0	1	0	0	1	0
17512097	Москва	249	0	1	0	0	1	0
22415880	Рязанская область	249	0	1	0	0	1	0
11620371	Днепропетровская область	249	0	1	0	0	1	0
160723634	Россия	249	0	0	1	0	0	1
3029348	Калининградская область	249	0	1	0	0	1	0
61317879	Россия	249	0	0	1	0	0	1
220029724	NA	249	0	0	1	0	0	1
202486382	NA	248	0	0	1	0	0	1
431090	Россия	248	0	0	1	0	0	1
22776887	Московская область	248	1	0	0	1	0	0
193185793	NA	248	0	0	1	0	0	1
1013383	NA	248	0	0	1	0	0	1
93506178	Красноярский край	248	0	1	0	0	1	0
170391688	Запорожская область	248	0	1	0	0	1	0
93064175	Татарстан	248	0	1	0	0	1	0
11539995	Самарская область	248	1	0	0	1	0	0
75364702	NA	248	0	0	1	0	0	1
87898790	Россия	248	0	0	1	0	0	1
217783609	Мордовия	248	0	1	0	0	1	0
78551333	NA	248	0	0	1	0	0	1
132733048	NA	248	0	0	1	0	0	1
194550888	NA	248	0	0	1	0	0	1
147679573	NA	248	0	0	1	0	0	1
186408165	Тюменская область	248	1	0	0	1	0	0
67943658	NA	248	0	0	1	0	0	1
247272247	NA	248	0	0	1	0	0	1
245479623	NA	248	0	0	1	0	0	1
156086867	Россия	248	0	0	1	0	0	1
53804956	Москва	248	0	1	0	0	1	0
69763266	Удмуртия	248	0	1	0	0	1	0
164822884	Татарстан	248	0	1	0	0	1	0
205950021	Астраханская область	248	0	1	0	0	1	0
132152114	Минск	248	0	0	1	0	0	1
133410814	NA	248	0	0	1	0	0	3
85054636	Москва	248	0	1	0	0	1	0
173943867	Калужская область	248	0	1	0	0	1	0
184399709	Костромская область	248	0	1	0	0	1	0
7528083	Москва	248	0	1	0	0	2	0
110794839	Россия	248	0	0	1	0	0	1
200005250	NA	248	0	0	1	0	0	1
105631392	NA	248	0	0	1	0	0	1
229239297	Казахстан	248	1	0	0	1	0	0
243719270	Киев	248	1	0	0	1	0	0
209986126	Астана	248	0	0	1	0	0	1
232053325	Винницкая область	248	1	0	0	1	0	0
14830680	NA	248	0	0	1	0	0	1
4023418	Ярославская область	248	1	0	0	1	0	0
242290169	NA	248	0	0	1	0	0	1
11731372	NA	248	0	0	1	0	0	1
132072495	NA	248	0	0	1	0	0	1
212539645	NA	248	0	0	1	0	0	2
29110586	Россия	248	0	0	1	0	0	1
75876145	NA	248	0	0	1	0	0	1
4485160	NA	248	0	0	1	0	0	1
202383476	Донецкая область	248	0	1	0	0	1	0
214626717	Саратовская область	247	0	1	0	0	2	0
124070604	Днепропетровская область	247	1	0	0	1	0	0
196269053	NA	247	0	0	1	0	0	1
134343314	Донецкая область	247	0	1	0	0	1	0
203164262	Башкирия	247	0	1	0	0	1	0
91702617	Россия	247	0	0	1	0	0	1
4584155	Кировская область	247	0	1	0	0	1	0
44600578	Украина	247	1	0	0	1	0	0
235702660	NA	247	0	0	1	0	0	1
167373038	NA	247	0	0	1	0	0	1
146000992	NA	247	0	0	1	0	0	1
4228871	Челябинская область	247	1	0	0	1	0	0
24956322	Самарская область	247	0	1	0	0	3	0
138182172	NA	247	0	0	1	0	0	1
135489362	Россия	247	0	0	1	0	0	1
147740586	NA	247	0	0	1	0	0	1
228333804	Украина	247	0	1	0	0	1	0
21034942	NA	247	0	0	1	0	0	1
219760737	Красноярский край	247	0	1	0	0	1	0
133707975	Удмуртия	247	1	0	0	1	0	0
187737140	NA	247	0	0	1	0	0	1
133573999	NA	247	0	0	1	0	0	1
2400812	NA	247	0	0	1	0	0	1
8717053	Минск	247	0	0	1	0	0	1
6136502	NA	247	0	0	1	0	0	1
6308231	NA	247	0	0	1	0	0	1
9121979	NA	247	0	0	1	0	0	1
168540460	Самарская область	247	0	2	0	0	2	0
374296	Россия	247	0	0	1	0	0	1
52714145	NA	247	0	0	1	0	0	1
87692558	NA	247	0	0	1	0	0	1
2421190	Россия	247	0	0	1	0	0	1
2350055	NA	247	0	0	1	0	0	2
29206652	NA	247	0	0	1	0	0	1
104465627	NA	247	0	0	1	0	0	1
178502387	NA	247	0	0	1	0	0	1
8100907	Украина	247	0	0	1	0	0	1
90884615	Киев	247	0	1	0	0	1	0
147034783	NA	247	0	0	1	0	0	1
139189246	NA	247	0	0	1	0	0	1
46596804	NA	247	0	0	1	0	0	1
228854699	NA	247	0	0	1	0	0	3
233861808	NA	247	0	0	1	0	0	1
99792300	NA	247	0	0	1	0	0	1
30335869	NA	247	0	0	1	0	0	1
84355831	США	247	0	0	1	0	0	1
87744531	Архангельская область	247	1	0	0	1	0	0
165348008	NA	247	0	0	1	0	0	1
96882886	Болгария	247	0	0	2	0	0	2
215024964	NA	247	0	0	1	0	0	1
112939714	NA	247	0	0	1	0	0	1
209941582	Кировская область	247	0	1	0	0	1	0
123793943	Кировская область	247	0	1	0	0	1	0
157148701	Россия	247	0	0	1	0	0	1
211330055	NA	247	0	0	1	0	0	1
161714087	Москва	247	0	1	0	0	1	0
99491378	Белгородская область	247	0	2	0	0	2	0
234484464	Украина	247	1	0	0	1	0	0
12208985	Ростовская область	246	1	0	0	1	0	0
22763653	Кировская область	246	0	1	0	0	1	0
239342089	NA	246	0	0	1	0	0	1
228322041	Свердловская область	246	0	1	0	0	1	0
144796216	NA	246	0	0	1	0	0	1
101480771	Москва	246	1	0	0	1	0	0
5752818	NA	246	0	0	1	0	0	1
84856598	NA	246	0	0	1	0	0	1
166750677	Россия	246	0	0	1	0	0	1
209310833	Казахстан	246	0	1	0	0	1	0
208572748	NA	246	0	0	1	0	0	1
25812501	Днепропетровская область	246	1	0	0	1	0	0
161122363	Белгородская область	246	0	1	0	0	1	0
105655986	Москва	246	0	1	0	0	1	0
175683957	Пермский край	246	0	1	0	0	1	0
27418322	Россия	246	0	0	1	0	0	1
132913238	Россия	246	0	0	1	0	0	2
10352643	NA	246	0	0	1	0	0	2
210629990	NA	246	0	0	1	0	0	1
22942372	Свердловская область	246	0	1	0	0	1	0
192689776	Россия	246	0	0	1	0	0	1
36342805	Россия	246	0	0	1	0	0	1
218964155	NA	246	0	0	1	0	0	1
133251212	США	246	0	0	1	0	0	1
13103021	Киев	246	1	0	0	1	0	0
169896339	Москва	246	0	1	0	0	1	0
242215612	NA	246	0	0	1	0	0	1
4034909	Тюменская область	246	1	0	0	1	0	0
40657227	Алтайский край	246	1	0	0	1	0	0
171808368	Россия	246	0	0	1	0	0	1
11098677	Самарская область	246	0	1	0	0	1	0
98580193	Иркутская область	246	1	0	0	1	0	0
211480099	Кабардино-Балкария	246	0	1	0	0	2	0
236300884	Россия	246	0	0	1	0	0	1
9243688	Самарская область	246	0	1	0	0	1	0
46474701	Красноярский край	246	0	1	0	0	1	0
114404752	NA	246	0	0	1	0	0	3
182121528	Львовская область	246	1	0	0	1	0	0
136691458	Минская область	246	0	1	0	0	1	0
83319152	NA	246	0	0	1	0	0	1
145192275	Ханты-Мансийский АО	246	0	1	0	0	1	0
188649685	Пензенская область	246	0	1	0	0	1	0
167796738	NA	245	0	0	1	0	0	1
121850304	NA	245	0	0	1	0	0	1
249718191	NA	245	0	0	1	0	0	1
67954825	Москва	245	0	1	0	0	1	0
26959655	NA	245	0	0	1	0	0	1
105614	Россия	245	0	0	1	0	0	1
160960955	NA	245	0	0	1	0	0	1
220440372	NA	245	0	0	1	0	0	1
194428136	Россия	245	0	0	1	0	0	2
94567268	Великобритания	245	0	0	1	0	0	1
47470837	Россия	245	0	0	1	0	0	1
17485959	Крым	245	0	1	0	0	1	0
143673006	NA	245	0	0	1	0	0	1
170291494	Россия	245	0	0	1	0	0	1
245280607	NA	245	0	0	1	0	0	1
31369465	Ростовская область	245	1	0	0	1	0	0
70037399	Кемеровская область	245	0	1	0	0	1	0
226343309	NA	245	0	0	1	0	0	1
100891234	Москва	245	1	0	0	1	0	0
186600085	NA	245	0	0	1	0	0	1
174704642	Россия	245	0	0	1	0	0	1
53336087	Гродненская область	245	1	0	0	2	0	0
198193592	Россия	245	0	0	1	0	0	1
10300864	NA	245	0	0	1	0	0	1
73552352	Украина	245	1	0	0	1	0	0
39597807	Харьковская область	245	1	0	0	1	0	0
6282493	Алтайский край	245	0	1	0	0	1	0
143015440	Минская область	245	1	0	0	1	0	0
17833855	Свердловская область	245	1	0	0	1	0	0
250622868	Новосибирская область	245	1	0	0	1	0	0
147006804	Донецкая область	245	0	1	0	0	1	0
177814883	NA	245	0	0	1	0	0	1
227473468	Днепропетровская область	245	0	1	0	0	1	0
14098788	NA	245	0	0	1	0	0	1
41083092	Волынская область	245	0	1	0	0	1	0
14345971	Киев	245	0	1	0	0	1	0
244595449	Львовская область	245	0	1	0	0	1	0
156380678	Московская область	245	0	1	0	0	1	0
123419640	NA	245	0	0	1	0	0	1
86220117	Ленинградская область	245	0	1	0	0	1	0
8244777	NA	245	0	0	2	0	0	2
103852997	Минск	245	0	0	1	0	0	2
22454438	Россия	245	0	0	1	0	0	1
152236118	Владимирская область	245	0	1	0	0	1	0
224754400	NA	245	0	0	1	0	0	1
191024592	NA	245	0	0	1	0	0	1
133074980	Россия	245	0	0	1	0	0	1
167791016	Хабаровский край	245	0	1	0	0	1	0
