Author	Loc	Words count	Positive lemmas	Negative lemmas	Not positive lemmas	Positive occs	Negative occs	Not positive occs
20571	Пермский край	105149	1	0	0	1	0	0
543814	Хмельницкая область	104898	0	2	0	0	4	0
82980095	Россия	104631	0	0	1	0	0	1
232955816	Курская область	104361	0	1	0	0	1	0
4836	Казахстан	104322	1	1	0	2	2	0
244611765	NA	104314	0	0	1	0	0	18
560	Россия	104025	0	0	2	0	0	3
472	Свердловская область	103922	0	2	0	0	2	0
139990	Ростовская область	103776	0	1	0	0	1	0
4468	Донецкая область	103740	3	4	0	4	4	0
24879	Львовская область	103714	2	4	0	2	5	0
24966	Москва	102997	0	1	0	0	1	0
72449	Россия	102686	0	0	3	0	0	4
8915	Украина	102541	2	0	0	3	0	0
21869	Харьковская область	102462	0	3	0	0	4	0
53505	Россия	102118	0	0	1	0	0	1
509	Россия	102035	0	0	2	0	0	2
76283816	Россия	101873	0	0	1	0	0	1
922	Чечня	101858	0	1	0	0	9	0
912	Челябинская область	101707	1	1	0	1	2	0
735	Россия	101551	0	0	2	0	0	5
29988	Великобритания	101393	0	0	1	0	0	1
178169416	Новосибирская область	101350	0	1	0	0	1	0
41101372	Омская область	101335	0	1	0	0	1	0
258	Москва	101268	1	1	0	1	1	0
152051329	Харьковская область	101256	1	0	0	1	0	0
30295976	Финляндия	101159	0	0	1	0	0	1
749991	Украина	100974	4	3	0	4	5	0
144497194	Донецкая область	100930	0	1	0	0	2	0
4440	Свердловская область	100859	1	2	0	2	3	0
260	Оренбургская область	100655	0	3	0	0	3	0
34072011	Финляндия	100578	0	0	1	0	0	1
9263855	Черниговская область	100394	0	1	0	0	1	0
97	Башкирия	100350	0	1	0	0	1	0
46	Московская область	99954	0	3	0	0	5	0
136	Москва	99870	0	4	0	0	4	0
8243	Гомельская область	99866	0	1	0	0	1	0
427	Волгоградская область	99865	0	1	0	0	1	0
159056919	NA	99555	0	0	1	0	0	1
243929638	NA	99276	0	0	1	0	0	1
229384152	Москва	99111	1	0	0	1	0	0
233129	Украина	98893	1	0	0	1	0	0
6998	Казахстан	98793	3	0	0	4	0	0
15612	Татарстан	98786	1	1	0	1	1	0
323	Москва	98745	0	1	0	0	1	0
170842885	Украина	98701	0	1	0	0	4	0
73758	Омская область	98645	0	1	0	0	1	0
230505893	Москва	98463	0	1	0	0	2	0
866	Бурятия	98347	2	2	0	2	2	0
773	Самарская область	97953	0	7	0	0	7	0
564	Ярославская область	97766	0	1	0	0	1	0
867	Бурятия	97712	2	3	0	2	4	0
50	Россия	97666	0	0	2	0	0	3
291	Краснодарский край	97524	0	4	0	0	8	0
7089753	Алтайский край	97448	0	1	0	0	1	0
241	Россия	97368	0	0	4	0	0	6
241190057	Курская область	97066	0	1	0	0	2	0
217636526	Россия	96910	0	0	1	0	0	2
249141089	Самарская область	96767	0	1	0	0	1	0
68912223	Украина	96736	0	1	0	0	1	0
245835495	Самарская область	96675	0	1	0	0	1	0
154537340	Москва	96554	0	1	0	0	1	0
88	Мордовия	96501	0	4	0	0	4	0
223976795	NA	96466	0	0	1	0	0	1
42707501	Краснодарский край	96464	0	1	0	0	1	0
16126	Украина	95949	2	2	0	2	4	0
227033085	Россия	95933	0	0	1	0	0	1
8	Россия	95791	0	0	2	0	0	4
858	Тюменская область	95696	1	2	0	1	3	0
11162	Казахстан	95661	2	3	0	3	3	0
209196061	NA	95620	0	0	1	0	0	1
17776	Пензенская область	95452	0	3	0	0	4	0
19344	Украина	95370	0	1	0	0	1	0
6128	Казахстан	95339	1	3	0	1	13	0
21246	Казахстан	95135	2	2	0	3	2	0
86751424	Ханты-Мансийский АО	95133	0	1	0	0	1	0
22242	Николаевская область	95030	0	2	0	0	2	0
1686	Киев	94845	0	4	0	0	7	0
187469964	Киев	94641	1	0	0	1	0	0
36725257	Москва	94544	0	1	0	0	2	0
9682012	Алтайский край	94464	0	1	0	0	2	0
4337	Россия	94384	0	0	3	0	0	3
243412482	Россия	94337	0	0	1	0	0	1
35271539	Самарская область	94192	0	1	0	0	1	0
820	Ростовская область	94004	0	3	0	0	5	0
40434	Молдавия	93672	0	1	0	0	2	0
545318	Россия	93491	0	0	1	0	0	1
3331	Тамбовская область	93438	0	1	0	0	3	0
108706168	Россия	93191	0	0	1	0	0	1
1164475	Алтайский край	93141	0	1	0	0	1	0
9	Россия	92548	0	0	1	0	0	2
6067	Житомирская область	92149	1	1	0	1	8	0
152800588	Калужская область	92009	0	1	0	0	1	0
40765200	NA	91936	0	0	1	0	0	1
88431	Минск	91759	0	0	3	0	0	3
34970	Киев	91717	2	0	0	2	0	0
57516	Нидерланды	91593	0	0	5	0	0	5
21	Россия	91499	0	0	1	0	0	1
196735989	Казахстан	91417	0	1	0	0	1	0
167838	Киев	91354	1	1	0	1	2	0
12381	Киев	91244	1	3	0	1	3	0
246110069	Алтайский край	91141	0	1	0	0	1	0
3597	Россия	91037	0	0	1	0	0	1
115502	Казахстан	90877	1	1	0	1	1	0
97033	Полтавская область	90737	2	3	0	2	4	0
2788	Донецкая область	90613	1	2	0	1	3	0
102	Россия	90547	0	0	1	0	0	1
196615659	Тернопольская область	90419	0	1	0	0	1	0
3088	Херсонская область	90351	3	1	0	3	1	0
90	Москва	90274	1	2	0	1	2	0
246109471	Алтайский край	89916	0	1	0	0	1	0
188940109	Самарская область	89801	0	1	0	0	1	0
246109916	Алтайский край	89430	0	1	0	0	1	0
40	Россия	89335	0	0	2	0	0	3
18664	Харьковская область	89215	1	1	0	1	3	0
705422	Украина	88919	0	0	1	0	0	1
214968483	NA	88899	0	0	1	0	0	1
250059381	NA	88892	0	0	1	0	0	1
230920820	Молдавия	88647	0	1	0	0	2	0
754	Кабардино-Балкария	88512	0	1	0	0	1	0
447	Липецкая область	88431	0	1	0	0	1	0
16188177	NA	88283	0	0	1	0	0	3
410	Приморский край	88277	1	2	0	1	5	0
26877374	NA	88231	0	0	1	0	0	1
588	Красноярский край	88068	0	4	0	0	4	0
189912711	Харьковская область	88036	0	1	0	0	2	0
3561626	Россия	88029	0	0	1	0	0	1
126335055	Москва	87898	0	1	0	0	2	0
21511	Харьковская область	87765	1	0	0	1	0	0
5672	Павлодарская область	87752	2	3	0	3	3	0
181373378	NA	87442	0	0	1	0	0	2
419	Северная Осетия	87383	0	2	0	0	2	0
22171571	Россия	87310	0	0	1	0	0	1
44641	Гомельская область	87286	0	1	0	0	1	0
217	Москва	87186	0	2	0	0	2	0
22924	NA	87062	0	0	1	0	0	1
152019172	Башкирия	86945	0	1	0	0	1	0
361	Москва	86934	0	1	0	0	2	0
72844884	NA	86920	0	0	1	0	0	1
199785382	Россия	86836	0	0	1	0	0	2
888	Хабаровский край	86795	1	1	0	1	1	0
711	Оренбургская область	86637	0	2	0	0	2	0
207759087	Хмельницкая область	86622	0	1	0	0	4	0
238617755	NA	86596	0	0	1	0	0	7
196511861	Тульская область	86465	0	1	0	0	1	0
570	Краснодарский край	86446	0	1	0	0	1	0
18801	Казахстан	86252	0	3	0	0	3	0
233	Татарстан	86007	0	1	0	0	1	0
236364947	Россия	85991	0	0	1	0	0	1
8504800	Россия	85949	0	0	1	0	0	2
189822344	Удмуртия	85820	0	1	0	0	1	0
163072743	Киев	85671	0	1	0	0	1	0
9386	NA	85373	0	0	2	0	0	4
894	NA	85249	0	0	2	0	0	2
213604138	Москва	85212	0	1	0	0	1	0
236717884	Москва	84989	0	1	0	0	1	0
17216	Татарстан	84935	0	1	0	0	1	0
139264221	NA	84639	0	0	1	0	0	1
44998200	Мурманская область	84515	0	1	0	0	1	0
864	Бурятия	84515	1	1	0	1	1	0
80804	Волынская область	84261	2	2	0	2	2	0
246816036	NA	84155	0	0	1	0	0	1
49289837	NA	84045	0	0	1	0	0	3
29	Россия	83989	0	0	1	0	0	1
4013	Киев	83968	2	1	0	2	1	0
1886728	Россия	83474	0	0	1	0	0	1
122767	Объединенные Арабские Эмираты	83412	0	0	2	0	0	2
88408050	NA	83358	0	0	1	0	0	1
116483109	Омская область	83315	0	1	0	0	1	0
713419	Украина	83292	0	2	0	0	2	0
246109776	Алтайский край	83276	0	1	0	0	1	0
445	Воронежская область	83263	0	1	0	0	2	0
4460	Удмуртия	83242	1	1	0	1	1	0
246109836	Алтайский край	83233	0	1	0	0	1	0
142100546	NA	83127	0	0	1	0	0	1
212010225	NA	83017	0	0	1	0	0	1
524573	Казахстан	82901	0	5	0	0	9	0
176447881	Украина	82872	1	0	0	1	0	0
152660076	Черкасская область	82820	0	1	0	0	1	0
185327042	Москва	82785	0	1	0	0	1	0
69287	Свердловская область	82719	1	4	0	1	4	0
246109687	Алтайский край	82549	0	1	0	0	1	0
31776	Россия	82480	0	0	3	0	0	3
159481219	Могилевская область	82201	1	0	0	1	0	0
246109562	Алтайский край	82080	0	1	0	0	1	0
887	Коми	81594	0	4	0	0	6	0
139185	Пермский край	81493	0	1	0	0	1	0
16359	Одесская область	81208	0	3	0	0	3	0
246109458	Алтайский край	81197	0	1	0	0	1	0
19698	Самарская область	81126	0	4	0	0	5	0
152194247	Краснодарский край	81068	0	1	0	0	1	0
103443909	Николаевская область	80952	1	0	0	1	0	0
165620875	NA	80874	0	0	1	0	0	1
1071	Донецкая область	80807	1	0	0	1	0	0
4196	Винницкая область	80726	1	0	0	1	0	0
211198995	Краснодарский край	80710	0	1	0	0	1	0
8357878	Киев	80418	0	1	0	0	1	0
761128	Львовская область	80263	2	0	0	2	0	0
199149109	Киев	80257	0	1	0	0	1	0
229692514	Краснодарский край	80227	0	1	0	0	1	0
45410	Забайкальский край	80224	2	2	0	2	3	0
10947868	NA	79913	0	0	1	0	0	2
121892915	Украина	79807	1	0	0	1	0	0
208975037	США	79607	0	0	1	0	0	1
122805	Украина	79595	1	0	0	1	0	0
377	Алтайский край	79563	0	2	0	0	6	0
8149099	NA	79414	0	0	1	0	0	1
626	Тамбовская область	79368	0	2	0	0	2	0
175	Москва	79120	0	3	0	0	3	0
165008202	Одесская область	79095	0	1	0	0	1	0
2826	Кировская область	79088	0	2	0	0	2	0
417	Приморский край	79005	0	2	0	0	2	0
11384422	Свердловская область	78890	0	1	0	0	1	0
224774666	Австрия	78847	0	0	1	0	0	1
11	Россия	78846	0	0	2	0	0	2
225110054	Киев	78759	1	0	0	1	0	0
136654193	Россия	78582	0	0	1	0	0	1
13748513	Москва	78419	0	1	0	0	1	0
693	Омская область	78313	1	0	0	1	0	0
799	Россия	78248	0	0	4	0	0	5
19308	Луганская область	78014	0	2	0	0	2	0
868	Ульяновская область	77704	0	2	0	0	4	0
2429	Россия	77661	0	0	2	0	0	2
266	Москва	77510	1	1	0	1	1	0
23942	Киев	77423	1	1	0	1	1	0
156620865	Красноярский край	77277	0	1	0	0	1	0
9349	Саратовская область	77186	0	2	0	0	2	0
11131850	Днепропетровская область	77057	0	1	0	0	1	0
81	Россия	77051	0	0	1	0	0	1
185602708	NA	76956	0	0	1	0	0	1
158003482	Липецкая область	76820	0	1	0	0	1	0
684	Ростовская область	76655	1	1	0	1	1	0
90963	Крым	76537	1	0	0	1	0	0
206388282	NA	76498	0	0	1	0	0	1
10564	Россия	76337	0	0	3	0	0	3
2203	Казахстан	76223	2	1	0	4	1	0
137661938	Ставропольский край	76186	0	1	0	0	2	0
815	Москва	76080	0	2	0	0	3	0
250718288	Николаевская область	75894	0	1	0	0	1	0
171636929	Алтайский край	75791	0	1	0	0	1	0
21538305	Харьковская область	75712	1	0	0	1	0	0
64226754	Мурманская область	74961	0	1	0	0	1	0
405026	Москва	74842	0	3	0	0	3	0
139104971	Москва	74804	0	1	0	0	1	0
104645	Россия	74752	0	0	1	0	0	2
302	Москва	74739	0	1	0	0	1	0
87210839	Ивановская область	74728	1	0	0	1	0	0
3123	Челябинская область	74677	2	5	0	2	5	0
222969989	Киев	74671	0	1	0	0	1	0
716205	Украина	74622	1	3	0	1	3	0
5066426	Днепропетровская область	74545	1	0	0	1	0	0
240709975	Николаевская область	74434	0	1	0	0	1	0
192220858	Алтайский край	74046	0	1	0	0	1	0
69931	Казахстан	73990	1	1	0	2	1	0
168597276	Россия	73515	0	0	1	0	0	1
152521961	Самарская область	73492	0	1	0	0	1	0
36	Россия	73393	0	0	8	0	0	8
238110529	NA	73278	0	0	1	0	0	1
229550058	Краснодарский край	73224	0	1	0	0	1	0
18745	NA	73082	0	0	2	0	0	4
188	Москва	72986	0	1	0	0	1	0
578	Краснодарский край	72927	3	25	0	3	26	0
101035468	Россия	72918	0	0	1	0	0	1
8359675	Москва	72808	0	1	0	0	7	0
262	Москва	72797	0	1	0	0	1	0
206	Москва	72742	0	2	0	0	4	0
4281	Восточно-Казахстанская область	72722	2	1	0	3	2	0
225124817	Калмыкия	72700	0	1	0	0	1	0
750	Россия	72526	0	0	1	0	0	1
50378	Тернопольская область	72519	2	1	0	3	1	0
91650410	Днепропетровская область	72517	0	1	0	0	1	0
5449	Львовская область	72450	0	2	0	0	2	0
196255178	Сумская область	72418	0	1	0	0	1	0
105037	Казахстан	72172	2	2	0	2	3	0
122347871	Украина	72139	1	0	0	1	0	0
203894812	Москва	71851	0	1	0	0	2	0
19047	Киев	71827	0	1	0	0	1	0
115982186	Украина	71631	1	0	0	1	0	0
1300	Казахстан	71510	1	2	0	1	2	0
147237426	Москва	71496	0	1	0	0	1	0
187994649	Калининградская область	71486	0	1	0	0	1	0
90204799	Россия	71419	0	0	1	0	0	1
1170190	Красноярский край	71232	1	3	0	1	3	0
57814	Казахстан	70996	0	1	0	0	1	0
60232486	Москва	70837	0	1	0	0	2	0
211031540	Украина	70777	0	0	1	0	0	1
2965	Одесская область	70770	1	1	0	1	1	0
31515840	Запорожская область	70709	0	1	0	0	1	0
6992	Россия	70684	0	0	2	0	0	3
236	Москва	70504	0	2	0	0	2	0
243353973	Россия	70503	0	0	1	0	0	1
1289	Вологодская область	70501	0	2	0	0	2	0
224214447	Минск	70473	0	0	1	0	0	1
166926817	Россия	70363	0	0	1	0	0	1
3035	Канада	70340	0	0	1	0	0	2
108687238	Россия	70151	0	0	1	0	0	3
12624	Киев	70017	0	2	0	0	2	0
9290	Казахстан	70013	4	2	0	6	2	0
725216	Украина	69948	0	1	0	0	2	0
229319596	NA	69936	0	0	1	0	0	1
561	Амурская область	69685	0	3	0	0	3	0
336	Китай	69603	0	0	3	0	0	6
425	Волгоградская область	69551	0	1	0	0	1	0
192014191	Ярославская область	69535	1	0	0	1	0	0
190026621	Россия	69487	0	0	1	0	0	2
215939748	США	69419	0	0	1	0	0	1
90830	NA	69283	0	0	1	0	0	1
221875569	Камчатский край	69237	1	0	0	1	0	0
2918	Витебская область	69166	1	2	0	1	2	0
5569906	Россия	69039	0	0	1	0	0	1
1862	Одесская область	68724	2	1	0	3	1	0
963	Москва	68593	0	1	0	0	1	0
3990	Крым	68508	1	4	0	1	4	0
454825	Ханты-Мансийский АО	68447	0	2	0	0	2	0
832	Ростовская область	68430	0	1	0	0	1	0
234	Москва	68335	0	2	0	0	2	0
147668688	Россия	68085	0	0	1	0	0	1
61472	Минск	68078	0	0	2	0	0	2
65463497	Ровненская область	67977	0	1	0	0	1	0
15254501	Крым	67960	1	0	0	1	0	0
61277	Свердловская область	67728	0	1	0	0	1	0
105406478	Алтайский край	67320	0	1	0	0	1	0
5553	Крым	67319	1	1	0	1	1	0
448	Воронежская область	67196	0	3	0	0	6	0
86	Москва	67126	0	2	0	0	2	0
203842707	Россия	66998	0	0	1	0	0	11
